Age,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,CD Account,County
61,78,90840,2,2.0,1,0,0,0,Los Angeles
58,128,94609,2,2.7,1,344,0,0,Alameda
44,81,90254,4,0.8,1,228,0,0,Los Angeles
53,50,93305,4,0.1,3,152,0,0,Kern
63,38,92624,3,0.1,3,178,0,0,Orange
41,119,94960,2,6.1,1,263,0,0,Marin
50,110,94509,3,1.8,2,0,0,0,Contra Costa
51,29,90212,1,1.4,3,102,0,0,Los Angeles
47,19,94590,1,0.4,3,0,0,0,Solano
43,130,90630,2,4.7,3,221,1,0,Orange
46,38,90024,1,2.4,1,130,0,0,Los Angeles
50,31,95054,1,0.3,3,0,0,0,Santa Clara
33,14,91320,4,0.7,2,105,0,0,Ventura
27,158,95060,3,0.4,2,0,1,1,Santa Cruz
34,39,92124,4,0.2,1,115,0,0,San Diego
34,141,95616,2,4.9,3,0,1,0,Yolo
28,33,95814,3,1.0,1,167,0,0,Sacramento
29,92,95006,2,0.6,1,0,0,0,Santa Cruz
52,78,94301,3,3.0,2,0,0,0,Santa Clara
47,42,91754,3,2.7,2,0,0,0,Los Angeles
41,15,94124,2,0.3,2,83,0,0,San Francisco
58,48,91768,1,2.8,2,0,0,0,Los Angeles
37,63,95630,3,2.3,1,0,0,0,Sacramento
57,149,95060,1,4.7,1,0,0,0,Santa Cruz
63,49,90275,1,0.8,1,103,0,0,Los Angeles
60,125,94720,2,3.9,1,0,0,0,Alameda
50,58,92131,1,1.3,2,0,0,0,San Diego
60,48,94538,3,1.5,1,0,0,0,Alameda
54,75,94720,2,3.2,3,0,0,0,Alameda
28,114,92521,2,0.2,1,0,0,0,Riverside
45,134,92697,4,5.5,2,0,1,1,Orange
28,111,94305,4,2.3,3,0,0,0,Santa Clara
54,62,94301,4,3.8,2,149,0,0,Santa Clara
42,45,95616,1,0.7,1,0,0,0,Yolo
30,113,90064,2,0.2,1,0,0,0,Los Angeles
61,128,94550,1,2.6,1,0,0,0,Alameda
64,168,94061,4,5.7,3,0,1,0,San Mateo
38,81,90095,1,4.0,3,206,0,0,Los Angeles
39,75,92521,1,0.1,2,297,0,0,Riverside
54,21,95841,4,0.1,3,0,0,0,Sacramento
59,83,94701,3,4.4,1,0,0,0,Alameda
39,121,92354,1,3.5,1,368,0,0,San Bernardino
63,40,91320,4,1.67,3,0,0,0,Ventura
31,101,94501,1,2.9,3,170,0,0,Alameda
56,90,92120,2,4.5,3,0,0,0,San Diego
47,68,91320,1,2.67,2,0,0,0,Ventura
28,74,91330,2,1.8,2,221,0,0,Los Angeles
32,74,93023,4,0.1,2,257,0,0,Ventura
54,51,92821,2,3.2,3,0,0,0,Orange
29,149,94611,1,1.5,1,0,0,0,Alameda
39,31,95039,1,1.4,3,88,0,0,Monterey
46,44,95112,1,0.3,1,110,0,0,Santa Clara
38,63,92325,3,0.5,3,190,0,1,San Bernardino
55,23,95616,2,0.3,1,0,0,0,Yolo
48,40,94063,3,2.2,2,87,0,0,San Mateo
36,78,95064,2,4.5,3,204,0,0,Santa Cruz
39,40,92122,3,0.9,3,129,0,0,San Diego
40,78,90720,4,2.4,1,0,0,1,Orange
55,71,91311,3,0.3,2,0,0,0,Los Angeles
61,23,94720,3,0.3,3,0,0,0,Alameda
57,15,94303,2,0.3,1,0,0,0,Santa Clara
56,28,94720,1,1.3,1,138,0,0,Alameda
31,23,94110,3,1.0,1,95,0,0,San Francisco
61,19,91109,1,1.5,3,0,0,0,Los Angeles
58,42,95020,3,1.4,3,158,0,0,Santa Clara
43,113,90036,2,0.4,1,325,0,0,Los Angeles
29,34,90717,4,0.4,2,0,0,0,Los Angeles
50,19,90272,1,0.5,2,104,0,0,Los Angeles
49,43,94109,1,1.6,2,0,0,0,San Francisco
43,179,94108,3,1.2,1,0,1,1,San Francisco
58,44,92182,3,2.2,3,0,0,0,San Diego
41,21,92024,2,0.1,2,0,0,0,San Diego
65,115,92647,1,2.5,1,174,0,0,Orange
52,81,90024,4,3.8,2,0,0,0,Los Angeles
55,91,93555,2,2.8,1,0,0,0,Kern
49,30,90095,4,0.9,2,0,0,0,Los Angeles
52,55,92129,3,1.4,3,0,0,0,San Diego
56,48,91775,2,2.1,3,0,0,0,Los Angeles
30,23,94122,4,0.3,2,121,0,0,San Francisco
36,21,92084,3,0.1,2,0,0,0,San Diego
41,55,92374,2,1.7,1,0,0,0,San Bernardino
42,21,95678,3,1.0,2,0,0,0,Placer
60,40,93940,3,2.2,3,0,0,0,Monterey
44,30,95020,4,0.3,1,0,0,0,Santa Clara
34,78,90095,3,0.6,2,0,0,0,Los Angeles
56,65,92677,2,3.2,3,0,0,0,Orange
31,50,91330,4,2.1,3,209,0,0,Los Angeles
29,55,90024,4,2.0,2,0,0,0,Los Angeles
31,111,94305,2,0.2,1,0,0,0,Santa Clara
36,21,92008,3,0.1,2,0,0,0,San Diego
42,65,92614,3,0.5,3,256,0,0,Orange
64,114,90095,1,0.8,3,0,0,0,Los Angeles
61,54,91320,3,0.9,3,179,0,0,Ventura
35,75,94542,2,1.7,2,0,0,0,Alameda
28,13,91791,4,0.4,1,0,0,0,Los Angeles
38,54,90095,2,0.6,3,218,0,0,Los Angeles
44,22,94546,3,1.0,2,126,0,0,Alameda
45,198,95053,2,2.8,1,0,0,0,Santa Clara
46,18,92521,1,0.2,1,0,0,0,Riverside
57,74,92780,4,0.7,1,0,0,0,Orange
40,61,94539,4,0.2,3,0,0,0,Alameda
38,64,94115,2,1.8,1,0,0,0,San Francisco
39,10,92705,2,0.3,2,0,0,0,Orange
47,61,94025,3,2.7,2,168,0,0,San Mateo
32,83,94302,2,2.5,1,148,0,0,Santa Clara
30,73,93711,3,2.6,3,0,0,0,Fresno
54,22,95060,2,0.4,1,89,0,0,Santa Cruz
60,65,95354,3,2.2,3,94,0,1,Stanislaus
61,13,91711,3,0.5,1,0,0,0,Los Angeles
36,103,93555,1,4.6,1,255,0,0,Kern
52,95,92130,1,0.3,1,0,0,0,San Diego
33,31,94303,4,1.0,1,0,0,0,Santa Clara
57,131,90405,3,0.6,1,0,1,0,Los Angeles
34,175,95051,4,1.1,3,0,1,1,Santa Clara
50,38,91105,4,0.1,1,0,0,0,Los Angeles
43,104,91711,3,1.0,1,0,0,0,Los Angeles
34,114,94305,3,3.3,3,0,1,0,Santa Clara
26,38,91910,4,1.7,2,0,0,0,San Diego
48,19,95616,2,0.1,3,106,0,0,Yolo
49,25,95192,4,1.0,1,0,0,0,Santa Clara
47,124,90027,4,5.0,3,0,1,0,Los Angeles
43,20,94110,3,0.5,1,0,0,0,San Francisco
40,83,90275,1,1.0,3,0,0,0,Los Angeles
31,18,94111,4,0.3,2,0,0,0,San Francisco
27,99,94305,1,3.0,3,149,1,0,Santa Clara
55,62,92626,3,0.3,2,0,0,0,Orange
54,24,92647,1,0.1,2,0,0,0,Orange
54,64,90095,2,0.8,3,0,0,0,Los Angeles
57,62,92831,3,2.67,1,240,0,0,Orange
41,158,94304,1,4.7,2,0,1,1,Santa Clara
28,88,94024,1,5.4,1,0,0,0,Santa Clara
33,28,94109,4,0.8,1,0,0,0,San Francisco
51,52,94132,2,1.0,3,0,0,0,San Francisco
28,82,95136,4,0.0,1,0,0,0,Santa Clara
63,140,91711,2,6.9,1,97,0,0,Los Angeles
29,80,90028,1,0.8,2,0,0,0,Los Angeles
62,58,94720,4,1.2,2,228,0,0,Alameda
51,180,94701,1,1.7,1,0,0,0,Alameda
52,55,94608,1,1.6,2,227,0,0,Alameda
43,65,94110,3,2.67,2,100,0,0,San Francisco
39,62,91910,3,2.33,2,0,0,0,San Diego
35,23,95670,4,0.3,1,0,0,0,Sacramento
34,35,94309,1,1.7,1,0,0,0,Santa Clara
49,35,94701,4,0.2,2,0,0,0,Alameda
43,74,92009,4,0.4,1,0,0,0,San Diego
48,14,91330,3,0.4,1,0,0,0,Los Angeles
30,83,91007,2,1.5,3,199,0,0,Los Angeles
46,71,95814,4,1.9,3,0,0,0,Sacramento
43,53,90245,2,0.7,1,130,0,0,Los Angeles
27,103,92121,2,0.6,1,84,0,0,San Diego
39,109,95827,1,1.7,1,0,0,0,Sacramento
58,60,94304,2,1.9,2,94,0,0,Santa Clara
44,12,94542,3,0.67,2,0,0,0,Alameda
39,141,92354,2,8.0,1,0,0,0,San Bernardino
35,128,92843,1,3.8,1,0,0,0,Orange
41,98,95192,3,1.0,1,296,0,0,Santa Clara
43,41,94035,1,0.5,3,0,0,0,Santa Clara
55,90,90717,2,4.5,3,0,0,0,Los Angeles
32,31,92675,1,0.3,1,0,0,0,Orange
56,74,91335,1,3.0,3,0,0,0,Los Angeles
30,83,93101,4,1.8,3,0,0,0,Santa Barbara
65,35,94005,1,0.5,3,0,0,0,San Mateo
31,140,95616,1,4.0,1,0,0,0,Yolo
41,65,90019,3,0.5,3,0,0,0,Los Angeles
55,35,90007,3,1.4,1,0,0,0,Los Angeles
37,73,94043,4,1.8,3,0,0,0,Santa Clara
34,29,93555,1,1.5,2,0,0,0,Kern
34,55,92122,4,2.0,2,147,0,0,San Diego
33,20,95521,4,0.7,2,0,0,0,Humboldt
48,70,92122,1,2.8,2,0,0,0,San Diego
28,81,92121,4,0.2,1,0,0,0,San Diego
30,25,92173,2,0.3,1,0,0,0,San Diego
44,119,92677,2,7.5,1,239,0,0,Orange
61,49,90095,4,1.7,2,185,0,0,Los Angeles
59,38,92407,1,1.4,1,0,0,0,San Bernardino
33,80,91103,2,1.5,3,0,0,0,Los Angeles
56,84,93407,1,4.3,1,0,0,0,San Luis Obispo
53,61,95032,4,1.6,2,0,0,0,Santa Clara
42,173,91355,2,1.5,2,373,1,1,Los Angeles
43,60,94301,2,2.5,1,0,0,0,Santa Clara
35,83,90277,2,4.5,3,0,0,0,Los Angeles
61,59,92697,1,2.8,2,0,0,0,Orange
39,32,90212,3,2.0,3,116,0,0,Los Angeles
61,33,91775,3,0.1,3,0,0,0,Los Angeles
40,19,90630,4,0.2,3,0,0,0,Orange
34,14,95014,4,0.3,1,0,0,0,Santa Clara
65,94,93022,4,4.1,1,120,1,1,Ventura
40,154,94122,2,6.1,1,325,0,0,San Francisco
39,33,92346,1,2.0,2,0,0,0,San Bernardino
61,28,93302,2,0.2,3,135,0,0,Kern
40,44,93407,1,1.8,1,0,0,0,San Luis Obispo
49,81,93107,2,0.8,3,0,0,0,Santa Barbara
43,29,95126,1,0.5,3,0,0,0,Santa Clara
45,58,94025,3,0.3,3,0,0,0,San Mateo
52,38,95064,4,0.9,2,0,0,0,Santa Cruz
32,82,93943,3,1.5,1,0,0,0,Monterey
31,18,94720,1,0.4,3,0,0,0,Alameda
27,45,94305,2,1.7,2,0,0,0,Santa Clara
33,64,92507,4,3.4,1,0,0,0,Riverside
65,48,94708,3,2.4,1,0,0,0,Alameda
62,24,90717,1,0.3,3,0,0,0,Los Angeles
55,65,92093,4,2.0,3,0,0,0,San Diego
46,111,95037,1,0.0,1,329,0,0,Santa Clara
37,114,91107,3,0.6,2,0,0,0,Los Angeles
60,39,91711,2,1.6,3,0,0,0,Los Angeles
44,19,94112,1,0.75,3,0,0,0,San Francisco
35,22,94085,3,0.1,2,0,0,1,Santa Clara
52,49,94928,4,1.1,2,0,0,0,Sonoma
30,40,90095,1,0.3,1,0,0,0,Los Angeles
62,63,93407,1,1.6,1,118,0,0,San Luis Obispo
41,55,94305,1,2.8,1,0,0,0,Santa Clara
38,33,92096,1,2.0,2,0,0,0,San Diego
52,31,92054,4,1.5,3,0,0,0,San Diego
48,24,92624,4,0.2,1,0,0,0,Orange
47,81,90009,4,3.6,3,0,0,0,Los Angeles
41,81,95422,1,0.8,2,223,0,0,Lake
44,113,95032,2,3.3,1,0,0,0,Santa Clara
31,92,92037,2,3.3,1,0,0,0,San Diego
50,81,92806,1,1.2,1,0,0,0,Orange
36,101,90212,3,1.2,3,0,0,0,Los Angeles
52,78,90720,3,3.0,2,0,0,0,Orange
62,78,92521,2,0.0,3,0,0,0,Riverside
55,35,94025,1,1.5,2,118,0,0,San Mateo
61,9,93907,2,0.3,3,0,0,0,Monterey
34,82,95741,4,2.0,2,0,0,0,Sacramento
34,41,94305,1,2.5,3,0,0,0,Santa Clara
59,84,92407,1,1.8,3,0,0,0,San Bernardino
41,42,91910,4,2.2,2,185,0,0,San Diego
33,54,92251,3,2.3,1,0,0,0,Imperial
55,84,95821,2,0.0,3,0,0,0,Sacramento
64,131,91103,1,3.8,1,0,0,0,Los Angeles
44,85,90024,2,3.8,3,0,0,0,Los Angeles
32,84,92093,4,3.4,1,0,0,0,San Diego
67,114,95616,4,2.4,3,0,0,0,Yolo
40,61,94612,3,0.5,3,0,0,0,Alameda
57,39,92821,1,2.2,3,0,0,0,Orange
59,21,95818,2,1.0,1,120,0,0,Sacramento
43,111,91423,4,5.4,3,0,1,0,Los Angeles
58,68,94305,2,2.8,1,113,0,0,Santa Clara
50,179,94609,4,3.6,2,0,1,0,Alameda
52,93,90291,4,4.1,2,0,1,0,Los Angeles
35,85,92121,2,1.8,1,0,0,0,San Diego
40,180,90095,1,4.1,1,0,0,0,Los Angeles
31,110,92123,2,1.5,3,0,0,0,San Diego
32,65,95134,1,1.2,1,268,0,0,Santa Clara
55,159,92123,1,3.9,3,0,1,0,San Diego
43,81,92121,2,3.2,1,0,0,0,San Diego
31,132,94571,1,3.8,1,0,0,0,Solano
58,98,90277,1,2.6,1,0,0,0,Los Angeles
51,62,95014,2,1.5,2,0,0,0,Santa Clara
45,91,95054,1,4.7,1,0,0,0,Santa Clara
56,29,92152,4,0.7,2,87,0,0,San Diego
38,65,91706,3,0.7,2,0,0,0,Los Angeles
62,58,95020,1,2.8,2,0,0,0,Santa Clara
39,32,90747,2,0.8,3,0,0,0,Los Angeles
56,140,94122,4,0.5,1,292,1,0,San Francisco
50,44,94303,1,0.3,1,187,0,0,Santa Clara
52,113,92038,1,0.1,3,0,0,0,San Diego
53,38,94998,1,1.3,2,0,0,0,Marin
44,62,94939,2,2.5,1,0,0,0,Marin
42,29,93611,3,2.0,3,0,0,0,Fresno
42,141,94960,3,4.0,2,0,1,0,Marin
63,132,94080,1,4.4,2,0,1,0,San Mateo
57,23,93407,1,0.3,3,0,0,0,San Luis Obispo
56,11,94110,2,0.3,1,89,0,0,San Francisco
60,90,92192,4,1.9,2,0,0,0,San Diego
62,43,92354,1,1.9,2,0,0,0,San Bernardino
48,59,90086,4,2.6,1,0,0,0,Los Angeles
37,28,94501,2,0.8,3,0,0,0,Alameda
55,28,94539,2,0.7,2,82,0,0,Alameda
42,108,95120,3,1.0,1,383,0,0,Santa Clara
39,78,95616,1,2.8,3,0,0,0,Yolo
47,65,90840,1,2.4,1,0,0,0,Los Angeles
34,25,92038,4,1.0,1,0,0,0,San Diego
48,108,92120,2,3.8,3,0,0,0,San Diego
52,43,94611,4,0.2,2,0,0,0,Alameda
53,95,94720,4,1.0,2,0,0,0,Alameda
49,24,95819,1,0.3,1,0,0,0,Sacramento
47,190,94550,2,8.8,1,0,0,0,Alameda
48,24,91950,1,0.9,3,0,0,0,San Diego
38,41,90073,4,1.7,1,0,0,0,Los Angeles
48,80,94720,3,1.1,1,0,0,0,Alameda
56,63,94501,3,2.0,3,0,0,0,Alameda
65,79,90035,3,2.0,3,0,0,0,Los Angeles
46,105,90089,4,3.2,1,0,1,0,Los Angeles
60,153,95136,3,2.0,3,0,1,0,Santa Clara
50,114,92104,1,0.6,1,0,0,0,San Diego
41,120,94521,1,5.2,1,0,0,0,Contra Costa
41,104,92008,1,4.0,3,0,0,1,San Diego
60,20,92110,1,1.3,1,0,0,0,San Diego
57,41,91401,1,1.4,1,0,0,0,Los Angeles
48,35,93302,2,1.3,1,0,0,0,Kern
53,174,91006,1,2.9,2,0,1,0,Los Angeles
42,164,93407,1,1.3,3,0,1,1,San Luis Obispo
45,22,90230,1,0.1,1,0,0,0,Los Angeles
35,132,94123,1,3.8,1,82,0,0,San Francisco
34,32,95054,4,1.1,3,0,0,0,Santa Clara
67,21,94607,3,0.1,3,0,0,0,Alameda
36,49,94402,2,1.67,2,0,0,0,San Mateo
37,79,91711,4,0.1,2,280,0,0,Los Angeles
40,30,94720,2,0.8,3,86,0,0,Alameda
35,118,92069,2,7.8,1,358,0,0,San Diego
60,11,94305,4,0.7,3,0,0,0,Santa Clara
59,61,92008,3,2.0,3,0,0,0,San Diego
35,43,92037,4,1.2,2,0,0,0,San Diego
27,141,95135,4,5.1,3,354,1,0,Santa Clara
29,54,94104,4,1.8,3,0,0,0,San Francisco
35,33,91125,2,0.3,1,0,0,0,Los Angeles
38,84,91330,3,1.2,3,121,0,0,Los Angeles
62,125,94801,1,1.0,3,0,1,0,Contra Costa
43,110,90639,1,3.4,1,0,0,0,Los Angeles
35,14,94720,4,1.0,1,0,0,1,Alameda
41,65,92037,2,2.8,1,0,0,0,San Diego
65,78,92109,3,2.0,3,0,0,1,San Diego
61,18,94303,3,0.3,3,0,0,0,Santa Clara
55,95,92407,2,4.5,3,275,0,0,San Bernardino
28,95,90245,2,1.8,2,0,0,0,Los Angeles
52,191,92121,1,1.7,1,0,0,0,San Diego
34,19,92521,1,0.67,3,83,0,0,Riverside
49,19,94521,4,0.6,3,0,0,0,Contra Costa
42,39,92703,1,0.3,3,0,0,0,Orange
49,93,90036,1,2.4,1,0,0,0,Los Angeles
49,115,95051,3,4.6,3,0,1,0,Santa Clara
32,112,94111,1,2.7,2,408,0,1,San Francisco
59,40,94536,4,0.4,1,0,0,0,Alameda
43,45,91773,3,0.6,2,0,0,0,Los Angeles
48,133,90740,1,5.0,1,0,0,0,Orange
31,85,94117,3,1.6,1,87,0,0,San Francisco
30,18,90277,2,0.3,2,0,0,0,Los Angeles
58,54,93003,4,1.3,2,0,0,0,Ventura
41,41,94143,2,2.4,2,105,0,0,San Francisco
38,21,95060,1,0.67,3,0,0,0,Santa Cruz
33,152,90024,1,6.0,1,0,0,0,Los Angeles
51,53,92122,1,1.6,2,0,0,0,San Diego
45,163,94720,3,5.33,2,0,1,1,Alameda
34,84,95616,4,0.1,2,0,0,0,Yolo
39,59,90033,3,0.9,3,199,0,0,Los Angeles
44,33,95351,3,0.5,2,0,0,0,Stanislaus
55,81,94928,4,4.9,1,209,0,0,Sonoma
28,182,92660,3,7.2,2,442,1,1,Orange
57,61,91360,1,2.2,3,0,0,0,Ventura
43,88,90089,4,1.1,2,0,0,0,Los Angeles
46,170,95136,2,2.8,1,0,0,0,Santa Clara
35,83,95370,4,0.7,3,315,0,0,Tuolumne
65,83,94305,3,2.0,3,0,0,0,Santa Clara
64,21,95422,1,0.8,2,76,0,0,Lake
39,143,91711,1,3.5,1,0,0,0,Los Angeles
62,103,92182,2,2.8,1,0,0,1,San Diego
46,135,95135,3,4.1,1,213,1,0,Santa Clara
36,162,94583,1,8.6,1,153,0,0,Contra Costa
42,73,90089,4,0.4,1,0,0,0,Los Angeles
35,142,94061,4,0.8,3,0,1,0,San Mateo
63,25,94035,2,0.2,3,0,0,0,Santa Clara
45,115,91320,2,3.3,1,85,0,0,Ventura
27,88,92182,3,0.8,1,238,0,0,San Diego
29,73,94720,3,0.3,3,0,0,0,Alameda
55,94,94109,1,0.8,3,221,0,0,San Francisco
32,58,92612,1,1.0,1,0,0,0,Orange
37,81,95123,3,0.9,2,0,0,0,Santa Clara
41,35,94061,2,1.4,2,135,0,0,San Mateo
52,65,93106,1,0.0,1,0,0,0,Santa Barbara
31,170,94010,2,6.7,1,137,0,0,San Mateo
40,62,92028,2,2.4,2,0,0,0,San Diego
54,54,94720,2,2.1,3,97,0,0,Alameda
48,39,94065,1,1.2,2,0,0,0,San Mateo
39,28,95818,1,1.4,3,118,0,0,Sacramento
64,95,90095,2,0.0,3,0,0,0,Los Angeles
54,82,94709,3,3.7,2,0,1,0,Alameda
39,21,94303,1,0.6,3,101,0,0,Santa Clara
55,50,94061,2,2.1,3,0,0,0,San Mateo
42,34,92177,3,2.0,3,0,0,0,San Diego
58,19,90405,4,0.7,3,0,0,0,Los Angeles
45,71,90029,4,1.9,1,0,0,0,Los Angeles
29,113,95351,2,2.0,2,84,0,0,Stanislaus
36,9,90230,4,0.2,3,0,0,0,Los Angeles
63,118,94010,1,2.0,1,427,0,0,San Mateo
55,79,90029,4,4.9,1,0,0,0,Los Angeles
54,72,95123,3,1.4,3,0,0,0,Santa Clara
61,18,95010,1,1.3,1,0,0,0,Santa Cruz
36,93,90720,2,2.2,1,0,0,0,Orange
61,62,94111,1,0.0,2,244,0,0,San Francisco
39,23,90024,3,1.0,2,0,0,0,Los Angeles
57,40,91775,3,1.4,3,0,0,1,Los Angeles
35,34,95503,4,1.7,1,87,0,0,Humboldt
66,114,94305,1,0.8,3,0,0,0,Santa Clara
49,125,90245,1,2.4,1,0,0,0,Los Angeles
48,41,92677,1,1.4,3,0,0,0,Orange
61,38,93009,2,1.0,3,0,0,0,Ventura
44,45,94539,4,0.0,2,0,0,0,Alameda
31,115,90025,2,1.5,3,189,0,0,Los Angeles
39,175,94080,2,8.0,1,0,0,0,San Mateo
45,24,93106,1,0.9,3,0,0,0,Santa Barbara
39,28,91320,2,1.4,2,108,0,0,Ventura
64,32,90291,2,0.3,1,0,0,0,Los Angeles
64,63,94305,2,1.7,3,184,0,0,Santa Clara
47,32,95370,1,1.0,1,0,0,0,Tuolumne
34,60,94306,4,1.3,1,0,0,0,Santa Clara
56,53,95521,2,1.6,3,78,0,0,Humboldt
33,58,92037,4,1.3,1,0,0,0,San Diego
56,42,92104,4,2.5,2,0,0,0,San Diego
57,39,94304,4,0.7,2,0,0,0,Santa Clara
43,72,94806,1,2.8,1,271,0,0,Contra Costa
43,80,95020,3,0.1,1,0,0,1,Santa Clara
26,39,95133,4,0.6,2,0,0,0,Santa Clara
64,18,94309,2,0.3,3,0,0,1,Santa Clara
43,30,93940,1,0.5,3,0,0,0,Monterey
44,54,90639,1,2.8,1,202,0,0,Los Angeles
60,128,93101,1,0.9,1,0,0,0,Santa Barbara
37,38,94701,1,1.5,2,116,0,0,Alameda
56,120,90232,1,7.4,1,186,0,0,Los Angeles
54,25,90747,4,0.1,3,109,0,0,Los Angeles
43,85,92606,4,1.9,3,110,0,0,Orange
57,135,90095,3,4.8,2,0,1,1,Los Angeles
29,14,94590,4,0.5,3,0,0,0,Solano
54,70,92182,1,1.6,3,251,0,0,San Diego
61,23,94720,3,0.4,2,0,0,0,Alameda
29,31,94709,4,0.3,2,0,0,0,Alameda
47,132,92120,1,0.3,1,0,0,0,San Diego
43,28,93010,3,0.5,1,0,0,0,Ventura
46,125,94536,2,4.7,3,0,1,0,Alameda
55,91,94110,2,2.8,1,0,0,0,San Francisco
48,191,95053,2,2.8,1,231,0,0,Santa Clara
26,88,94025,2,1.8,2,0,0,0,San Mateo
63,84,92691,4,2.4,3,0,0,0,Orange
57,64,92007,3,2.0,3,142,0,0,San Diego
58,28,94608,2,0.5,2,146,0,0,Alameda
28,149,92121,1,0.8,1,0,0,0,San Diego
61,172,92612,4,4.25,1,0,1,1,Orange
65,42,95616,1,1.9,2,0,0,0,Yolo
33,53,94122,2,1.0,2,96,0,0,San Francisco
63,149,90840,2,0.2,3,364,1,0,Los Angeles
43,113,93933,2,1.8,2,0,0,0,Monterey
26,79,95630,2,2.5,1,0,0,0,Sacramento
57,175,90503,2,0.5,1,429,0,0,Los Angeles
50,38,95503,1,1.4,3,0,0,0,Humboldt
54,120,92672,4,3.0,2,431,1,0,Orange
59,52,92173,4,0.7,1,0,0,0,San Diego
49,42,92121,2,0.7,2,0,0,0,San Diego
54,13,92037,1,0.3,1,0,0,0,San Diego
65,141,90280,2,6.9,1,0,0,0,Los Angeles
34,131,94024,2,4.33,1,156,0,0,Santa Clara
31,133,95747,1,1.5,3,0,1,0,Placer
31,64,94720,2,2.5,1,0,0,0,Alameda
64,49,94591,2,1.5,1,0,0,0,Solano
52,34,93023,1,0.3,3,0,0,0,Ventura
57,91,95133,1,4.3,1,81,0,0,Santa Clara
60,195,90066,1,4.7,1,0,0,0,Los Angeles
45,53,92104,3,2.5,2,112,0,0,San Diego
39,39,92103,2,0.8,3,0,0,0,San Diego
25,20,92806,4,1.0,1,0,0,0,Orange
29,104,91711,4,1.8,3,0,0,0,Los Angeles
40,51,94117,2,1.1,2,131,0,0,San Francisco
36,154,91320,3,6.4,1,0,1,0,Ventura
33,38,95814,1,1.33,1,115,0,0,Sacramento
51,12,92697,2,0.4,1,0,0,0,Orange
35,28,94546,1,0.6,3,0,0,0,Alameda
54,33,94710,2,0.4,3,0,0,0,Alameda
29,31,91330,4,1.5,2,0,0,0,Los Angeles
32,44,91401,1,1.8,2,192,0,0,Los Angeles
37,49,91711,4,2.0,3,192,0,0,Los Angeles
55,134,92130,2,0.3,1,0,0,0,San Diego
30,182,93561,4,0.8,3,94,1,0,Kern
49,114,94550,1,0.3,1,286,0,0,Alameda
51,90,94110,1,2.8,2,0,0,0,San Francisco
65,105,91380,4,1.7,3,0,0,0,Los Angeles
32,58,95616,3,2.0,1,90,0,0,Yolo
29,53,95814,4,2.1,3,0,0,0,Sacramento
46,15,95370,4,0.6,3,0,0,0,Tuolumne
64,103,90304,1,0.8,3,0,0,0,Los Angeles
27,58,95827,4,1.8,2,154,0,1,Sacramento
50,83,91791,1,2.67,2,0,0,1,Los Angeles
33,125,92182,1,4.3,3,0,1,0,San Diego
38,61,91330,3,0.9,3,0,0,0,Los Angeles
38,69,92124,3,2.33,2,0,0,0,San Diego
37,89,94609,1,1.5,3,0,0,0,Alameda
46,70,90405,4,2.9,1,0,0,0,Los Angeles
31,39,94501,2,1.0,2,0,0,0,Alameda
35,41,90024,4,1.2,2,0,0,0,Los Angeles
50,148,94143,2,0.4,1,508,0,0,San Francisco
45,38,93943,3,0.6,2,148,0,0,Monterey
30,95,94234,1,3.9,3,146,1,0,Sacramento
60,129,95039,2,6.0,1,0,0,0,Monterey
31,84,94720,4,1.8,2,0,0,0,Alameda
60,29,92126,3,1.3,2,0,0,0,San Diego
36,30,91711,2,0.8,3,0,0,0,Los Angeles
64,90,94028,2,0.0,3,134,0,0,San Mateo
29,150,91302,1,0.8,1,0,0,0,Los Angeles
58,15,94583,4,0.9,2,0,0,0,Contra Costa
58,9,95008,2,0.2,3,0,0,0,Santa Clara
35,24,95054,4,1.1,3,0,0,0,Santa Clara
43,41,90210,3,2.2,2,0,0,0,Los Angeles
33,25,94132,4,1.0,1,0,0,0,San Francisco
54,49,90073,4,2.8,2,0,0,0,Los Angeles
38,58,94542,3,0.9,3,128,0,0,Alameda
38,141,94022,2,0.0,1,0,0,0,Santa Clara
57,50,94545,4,2.1,1,211,0,0,Alameda
34,61,95006,3,2.0,1,0,0,0,Santa Cruz
52,65,92104,1,1.2,1,0,0,0,San Diego
50,112,94005,1,0.3,1,229,0,0,San Mateo
60,19,92093,3,0.3,3,0,0,0,San Diego
56,60,91380,1,2.2,3,0,0,0,Los Angeles
39,30,94305,4,0.3,1,0,0,0,Santa Clara
45,144,92106,4,5.4,1,210,1,0,San Diego
30,118,92182,4,3.0,3,0,1,0,San Diego
37,194,94303,2,0.0,1,0,0,0,Santa Clara
45,109,92037,3,1.1,1,0,0,0,San Diego
48,174,95827,1,2.4,1,0,0,0,Sacramento
65,34,94720,1,1.1,3,119,0,0,Alameda
46,84,92354,3,0.7,2,0,0,0,San Bernardino
40,41,91107,1,2.0,2,0,0,0,Los Angeles
33,92,90840,3,1.6,1,0,0,0,Los Angeles
40,19,94609,1,0.75,3,116,0,0,Alameda
60,55,92807,3,0.5,2,172,0,0,Orange
51,22,93106,4,0.5,2,0,0,0,Santa Barbara
41,155,95070,1,7.0,1,0,0,0,Santa Clara
37,72,92407,4,2.0,3,0,0,0,San Bernardino
35,81,91107,1,2.7,2,0,0,0,Los Angeles
